tokens,BIO
"['Правообладатель', 'иллюстрации', 'AFP', 'Image', 'caption', 'Муж', 'и', 'дочь', 'Асии', 'Биби', 'говорят', ',', 'что', 'опасаются', 'за', 'свою', 'безопасность', 'в', 'Пакистане', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['Приводить', 'в', 'исполнение', 'приговор', 'не', 'спешили', ',', 'восемь', 'лет', 'Биби', 'находилась', 'в', 'тюрьме', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O']"
"['Верховный', 'суд', 'в', 'Исламабаде', 'признал', 'ее', 'невиновной', ',', 'однако', 'сторонники', 'жестокого', 'наказания', 'за', 'богохульство', 'в', 'очередной', 'раз', 'устроили', 'протесты', 'с', 'требованиями', 'казнить', 'женщину', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Начиная', 'выступление', ',', 'Тереза', 'Мэй', 'поблагодарила', 'Бориса', 'Джонсона', 'за', '«', 'страсть', '»', ',', 'с', 'которой', 'он', 'работал', ',', 'но', 'отметила', ',', 'что', 'не', 'согласна', 'с', 'ним', 'по', 'ряду', 'вопросов', '.']","['O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Обвинения', 'были', 'выдвинуты', 'в', 'июне', '2009', 'года', ',', 'когда', 'Биби', 'работала', 'в', 'поле', 'вместе', 'с', 'женщинами-мусульманками', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Пока', 'альтернативы', 'не', 'будет', ',', 'переговоры', 'не', 'завершатся', 'триумфом', ',', 'уверена', 'она', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Время', 'покажет', '.']","['O', 'O', 'O']"
"['Он', 'выразил', 'несогласие', 'со', 'стратегией', '""', 'мягкого', 'брексита', '""', ',', 'избранной', 'премьером', 'Терезой', 'Мэй', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['Но', 'эти', 'слова', 'не', 'смогли', 'остановить', 'протесты', 'на', 'улицах', ',', 'которые', 'продолжаются', 'до', 'сих', 'пор', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Зампред', 'комитета', 'Совета', 'федерации', 'по', 'международным', 'делам', 'Сергей', 'Кисляк', 'считает', ',', 'что', 'уход', 'Бориса', 'Джонсона', 'не', 'улучшит', 'отношения', 'между', 'странами', '.']","['O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O']"
"['До', 'этого', 'рабочим', 'считался', 'вариант', ',', 'при', 'котором', 'Британия', 'должна', 'была', 'торговать', 'со', 'странами', 'ЕС', 'на', 'общих', 'основаниях', ',', 'определяемых', 'правилами', 'ВТО', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']"
"['Нынешнее', 'решение', 'суда', 'вызвало', 'всплеск', 'недовольства', 'среди', 'консервативных', 'мусульман', ',', 'поддерживающих', 'жесткие', 'наказания', 'за', 'богохульство', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Глава', 'МИД', 'Великобритании', 'Борис', 'Джонсон', 'ушел', 'в', 'отставку', '-', 'СМИ', 'сообщили', 'причину', 'Борис', 'Джонсон', 'ушел', 'в', 'отставку', 'с', 'поста', 'министра', 'иностранных', 'дел', 'Великобритании', '.']","['O', 'B-ORG', 'B-LOC', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['Дело', 'Биби', 'буквально', 'раскололо', 'общество', 'Пакистана', '.']","['O', 'B-PER', 'O', 'O', 'O', 'B-LOC', 'O']"
"['Ранее', 'со', 'своего', 'поста', 'ушел', 'министр', 'по', 'выходу', 'Великобритании', 'из', 'Евросоюза', 'Дэвид', 'Дэвис', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'B-PER', 'I-PER', 'O']"
"['Но', 'даже', 'в', 'таком', 'случае', 'мне', 'кажется', ',', 'что', 'в', 'национальных', 'интересах', '–', 'чтобы', 'этот', 'пост', 'занимал', 'человек', ',', 'который', 'с', 'энтузиазмом', 'верит', 'в', 'ваш', 'подход', ',', 'а', 'не', 'тот', ',', 'кто', 'неохотно', 'призван', 'это', 'делать', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Оба', 'увольнения', 'связаны', 'с', 'обострившимися', 'в', 'последние', 'дни', 'разногласиями', 'в', 'правительстве', 'относительно', 'подхода', 'к', 'Brexit', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Он', 'был', 'назначен', 'в', 'самый', 'ответственный', 'период', ',', 'учитывая', ',', 'что', 'Великобритания', 'должна', 'покинуть', 'ЕС', '29', 'марта', '2019', 'года', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O']"
"['Борис', 'Джонсон', 'занимал', 'пост', 'главы', 'МИД', 'Великобритании', 'с', '13', 'июля', '2016', 'в', 'правительстве', 'Терезы', 'Мэй', '.']","['B-PER', 'I-PER', 'O', 'O', 'O', 'B-ORG', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'B-PER', 'O']"
"['Власти', 'страны', 'не', 'раскрывают', 'местонахождение', 'женщины', 'и', ',', 'по', 'неофициальным', 'данным', ',', 'решили', 'отложить', 'ее', 'освобождение', 'после', 'того', ',', 'как', 'переговоры', 'с', 'лидерами', 'исламистов', 'зашли', 'в', 'тупик', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'восточном', 'городе', 'Лахор', 'полицию', 'забросали', 'камнями', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']"
"[')', '""', '.']","['O', 'O', 'O']"
"['В', 'своем', 'заявлении', 'об', 'уходе', 'Дэвис', 'написал', ',', 'что', '""', 'нынешняя', 'тенденция', 'в', 'политике', 'и', 'тактике', '""', 'делает', '""', 'все', 'менее', 'и', 'менее', 'вероятным', '""', 'выход', 'Великобритании', 'из', 'таможенного', 'союза', 'и', 'общего', 'рынка', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O']"
"['В', 'Англии', 'Доминик', 'Рааб', 'назначен', 'министром', 'по', 'Brexit', '.']","['O', 'B-LOC', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']"
"['Королева', 'Англии', 'Елизавета', 'II', 'одобрила', 'назначение', 'Доминика', 'Рааба', 'на', 'пост', 'министра', 'по', 'задачам', 'выхода', 'королевства', 'из', 'состава', 'европейского', 'союза', '.']","['O', 'B-LOC', 'B-PER', 'I-PER', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']"
"['Сама', 'Асия', 'Биби', 'не', 'присутствовала', 'на', 'заседании', 'Верховного', 'суда', '.']","['O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']"
"['www', '.']","['O', 'O']"
"['Я', 'могу', 'только', 'сожалеть', ',', 'что', 'идея', 'Brexit', 'не', 'ушла', 'с', 'Дэвисом', 'и', 'Джонсоном', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'B-PER', 'O']"
"['Верховный', 'суд', 'Пакистана', 'отменил', 'смертную', 'казнь', 'для', 'обвиненной', 'в', '«', 'богохульстве', '»', 'христианки', 'Верховный', 'суд', 'Пакистана', 'отменил', 'смертную', 'казнь', 'для', 'христианки', 'Асии', 'Биби', ',', 'обвиненной', 'в', 'оскорблении', 'пророка', 'Мухаммеда', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
"['Дипломаты', 'из', 'ЕС', 'обречены', 'ждать', ',', 'пока', 'в', 'Великобритании', 'закончится', 'борьба', 'за', 'власть', '.']","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']"
"['Исламисты', 'также', 'призвали', 'к', 'свержению', 'правительства', 'нового', 'премьера', 'Имрана', 'Хана', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['Раннее', 'о', 'своем', 'уходе', 'объявили', 'министр', 'по', 'вопросам', 'выхода', 'Великобритании', 'из', 'ЕС', 'Дэвид', 'Дэвис', 'и', 'заместитель', 'министра', 'по', 'Brexit', 'Стив', 'Бейкер', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['В', 'обсуждении', 'участвовал', 'и', 'Борис', 'Джонсон', ',', 'пропустивший', 'из-за', 'этого', 'встречу', 'с', 'главой', 'МИД', 'Ирана', 'Джавадом', 'Зарифом', 'с', 'членами', '«', 'пятерки', '»', 'посредников', 'по', 'спасению', 'иранской', 'ядерной', 'сделки', '.']","['O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Протестующие', 'перекрывают', 'крупные', 'трассы', 'и', 'грозят', 'расправой', 'всем', ',', 'кто', 'помог', 'освобождению', 'Биби', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
"['Завязалась', 'перебранка', ',', 'в', 'ходе', 'которой', ',', 'по', 'обвинению', 'соседок', ',', 'Норин', 'допустила', 'три', 'оскорбительных', 'высказывания', 'в', 'адрес', 'Пророка', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
"['Дэвис', 'подал', 'в', 'отставку', 'в', 'связи', 'с', 'несогласием', 'относительно', 'планов', 'экономических', 'отношений', 'Великобритании', 'и', 'ЕС', 'после', 'официального', 'выхода', 'страны', 'из', 'Евросоюза', '.']","['I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']"
"['Назначен', 'новый', 'британский', 'министр', 'по', 'вопросам', 'Brexit', 'Новым', 'министром', 'Великобритании', 'по', 'вопросам', 'Brexit', 'назначен', 'Доминик', 'Рааб', ',', 'ранее', 'занимавший', 'должность', 'заместителя', 'министра', 'по', 'делам', 'общин', 'и', 'местного', 'самоуправления', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Эта', 'проблема', 'далека', 'от', 'решения', ',', 'с', 'господином', 'Дэвисом', 'или', 'без', 'него', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O']"
"['Суд', 'первой', 'инстанции', 'признал', 'Азию-Биби', 'виновной', 'в', 'богохульстве', 'и', 'назначил', 'ей', 'смертную', 'казнь', '.']","['O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Приговор', 'вызвал', 'резонанс', 'и', 'возмущение', 'во', 'всем', 'мире', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Отметив', ',', 'что', 'Асия', 'Биби', '""', 'освобождена', 'от', 'всех', 'обвинений', 'решением', 'Верховного', 'суда', '""', ',', 'в', 'Министерстве', 'иностранных', 'дел', 'Пакистана', 'заявили', 'о', 'полной', 'свободе', 'передвижения', 'для', 'христианки', '.']","['O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['По', 'закону', 'о', 'богохульстве', ',', 'действующему', 'в', 'Пакистане', 'с', '1985', 'года', ',', 'не', 'казнили', 'ни', 'одного', 'человека', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Я', 'выйду', 'на', 'свободу', '?']","['O', 'O', 'O', 'O', 'O']"
"['В', 'заявлении', 'об', 'уходе', 'Дэвис', 'написал', ',', 'что', '""', 'нынешняя', 'тенденция', 'в', 'политике', 'и', 'тактике', '""', 'делает', '""', 'все', 'менее', 'и', 'менее', 'вероятным', '""', 'выход', 'Британии', 'из', 'таможенного', 'союза', 'и', 'общего', 'рынка', '.']","['O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O']"
"['Формальный', 'выход', 'назначен', 'на', '29', 'марта', '2019-ого', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Проект', 'состоит', 'из', 'шести', 'частей', ',', 'включая', 'вступительные', 'положения', ',', 'вопросы', 'обеспечения', 'прав', 'граждан', ',', 'также', 'вопросы', 'товаров', ',', 'финансовое', 'урегулирование', ',', 'переходные', 'механизмы', 'и', 'институциональные', 'положения', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['поддерживающие', 'ее', 'губернатор', 'Панджаба', 'Салман', 'Тасир', ',', 'а', 'также', 'федеральный', 'министр', 'по', 'делам', 'национальных', 'меньшинств', 'и', 'единственный', 'христианин', 'в', 'тогдашнем', 'правительстве', 'Шахбаз', 'Бхатти', 'были', 'убиты', 'религиозными', 'фанатиками', '.']","['O', 'O', 'O', 'B-LOC', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']"
"['Эта', 'отставка', 'связана', 'с', 'несогласием', 'Дэвиса', 'с', 'планом', 'премьер-министра', 'Терезы', 'Мэй', 'по', 'будущим', 'таможенным', 'соглашениям', 'с', 'ЕС', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']"
"['Возможно', ',', 'считает', 'автор', ',', 'это', 'объясняется', 'тем', ',', 'что', 'рынки', 'заняли', 'выжидательную', 'позицию', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Мнимую', '""', 'солидарность', '""', 'надо', 'же', 'как-то', 'аргументировать', 'дальше', ',', 'учитывая', ',', 'что', 'в', 'Эймсбери', 'только', 'что', 'умерла', 'британская', 'подданная', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Великобритания', 'официально', 'выйдет', 'из', 'состава', 'Евросоюза', 'в', 'марте', '2019', 'года', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O']"
"['В', 'отличие', 'от', 'Джонсона', ',', 'выступавшего', 'за', 'полный', '""', 'развод', '""', 'с', 'Евросоюзом', ',', 'Хант', 'ранее', 'был', 'известен', 'как', 'противник', '""', 'Брекзита', '""', '.']","['O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Премьер‐министр', 'Тереза', 'Мэй', 'поблагодарила', 'его', 'за', 'работу', '.']","['O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']"
"['Номер', 'телефона', 'редакции', 'СМИ', 'сетевого', 'издания', '«', 'NTV', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['«', 'Становится', 'все', 'труднее', 'оставаться', 'в', 'Пакистане', ',', 'потому', 'что', 'закон', 'не', 'уважает', 'христиан', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'пятницу', 'британский', 'премьер', 'Тереза', 'Мэй', 'заявила', ',', 'что', 'на', 'основе', 'коллективной', 'договоренности', 'разработан', 'план', 'взаимодействия', 'Лондона', 'с', 'Европейским', 'союзом', 'после', '""', 'Брекзита', '""', '.']","['O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']"
"['Несмотря', 'на', 'две', 'отставки', 'министров', ',', 'представляется', 'маловероятным', ',', 'что', 'оппоненты', 'премьера', 'наберут', '159', 'голосов', ',', 'чтобы', 'избавиться', 'от', 'нее', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Премьер-министр', 'благодарит', 'Бориса', 'за', 'его', 'работу', '»', ',', 'цитирует', 'Bloomberg', 'заявление', '.']","['O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O']"
"['Сотрудники', 'кампании', 'за', 'выход', 'Британии', 'из', 'ЕС', 'встречались', 'с', 'российскими', 'чиновниками', '11', 'раз', 'Сотрудники', 'кампании', 'в', 'пользу', '""', 'Брекзита', '""', 'Leave', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG']"
"['Биби', 'должны', 'были', 'отпустить', 'еще', 'в', 'день', 'оглашения', 'приговора', ',', 'однако', 'власти', 'опасаются', 'за', 'ее', 'жизнь', '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Асия', 'Биби', 'была', 'приговорена', 'в', '2010', 'году', 'к', 'смертной', 'казни', 'через', 'повешение', 'за', 'богохульство', ',', 'и', 'восемь', 'лет', 'ждала', 'исполнения', 'приговора', 'в', 'тюрьме', '.']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Сегодня', 'премьер', 'Тереза', 'Мэй', 'приняла', 'отставку', '.']","['O', 'O', 'B-PER', 'B-PER', 'O', 'O', 'O']"
"['Отмена', 'смертного', 'приговора', 'христианке', 'вызвала', 'протесты', 'в', 'Пакистане', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['Я', 'боюсь', ',', 'что', 'нынешний', 'политический', 'и', 'тактический', 'тренд', 'делает', 'это', 'все', 'менее', 'вероятным', '...', 'Решение', 'кабинета', 'в', 'пятницу', 'кристаллизовало', 'проблемы', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Теперь', 'у', 'сторонников', 'сохранения', 'более', 'тесных', 'связей', 'с', 'ЕС', 'стало', 'меньше', 'оппонентов', 'внутри', 'правительства', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O']"
"['И', 'вот', 'МИД', 'уже', 'после', 'отставки', 'Джонсона', ',', 'но', 'еще', 'до', 'утверждения', 'Ханта', ',', 'выступил', 'с', 'традиционным', 'заявлением', '.']","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Также', 'существует', 'вероятность', 'отставки', 'или', 'увольнения', 'ряда', 'должностных', 'лиц', ',', 'в', 'частности', 'Бориса', 'Джонсона', ',', 'не', 'согласных', 'с', 'политикой', 'Терезы', 'Мэй', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['Над', 'этой', 'бездной', 'нет', 'моста', '.']","['O', 'O', 'O', 'O', 'O', 'O']"
"['На', 'посту', 'главы', 'внешнеполитического', 'ведомства', 'Великобритании', 'Борис', 'Джонсон', 'пробыл', 'чуть', 'менее', 'двух', 'лет', '.']","['O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-LOC', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ранее', 'по', 'этой', 'же', 'причине', 'в', 'отставку', 'ушел', 'британский', 'министр', 'по', 'делам', '«', 'Брекзит', '»', 'Дэвид', 'Дэвис', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['Переговоры', 'о', 'выходе', 'Англии', 'из', 'ЕС', 'зашли', 'в', 'тупик', '—', 'Тереза', 'Мэй', 'отказалась', 'пожать', 'руку', 'премьеру', 'Англии', 'прошла', 'мимо', 'Терезы', 'Мэй', ',', 'невзирая', 'на', 'то', ',', 'что', 'та', 'улыбалась', 'и', 'протягивала', 'ей', 'руку', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-PER', 'B-PER', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-PER', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'Пакистане', 'оправдали', 'христианку', ',', 'приговоренную', 'к', 'казни', 'за', 'богохульство', 'Суд', 'в', 'Пакистане', 'отменил', 'смертный', 'приговор', 'для', 'христианки', 'Асии', 'Биби', ',', 'осужденной', 'за', 'богохульство', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']"
"['Назначение', 'случилось', 'наименее', 'чем', 'через', '12', 'часов', 'после', 'того', ',', 'как', 'Дэвис', 'ушел', 'в', 'отставку', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O']"
"['Напомним', ',', 'что', 'Джонсон', 'является', 'сторонником', 'жесткого', 'Brexit', '.']","['O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O']"
"['09.07.2018', '18', ':', '09', ':', 'Премьер-министр', 'Великобритании', 'Тереза', 'Мей', 'приняла', 'отставку', 'министра', 'иностранных', 'дел', 'Бориса', 'Джонсона', 'Премьер-министр', 'Великобритании', 'Тереза', 'Мей', 'приняла', 'отставку', 'министра', 'иностранных', 'дел', 'Бориса', 'Джонсона', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['RU', 'Эл', '№', 'ФС', '77-69486', 'Учредитель', '(', 'соучредители', ')', 'СМИ', 'сетевого', 'издания', '«', 'NTV', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'Пакистане', 'исламисты', 'протестуют', 'против', 'оправдания', 'христианки', '176', 'В', 'Пакистане', 'уже', 'второй', 'день', 'проходят', 'массовые', 'протесты', 'исламистов', ',', 'которые', 'недовольны', 'решением', 'Верховного', 'суда', 'об', 'отмене', 'смертного', 'приговора', 'христианке', 'Асии', 'Биби', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['Протесты', 'в', 'Пакистане', 'не', 'утихают', 'Вторые', 'сутки', 'в', 'Пакистане', 'не', 'утихают', 'массовые', 'протесты', '.']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']"
