tokens,BIO
"['Они', 'лишь', 'сказали', ',', 'что', 'по', 'неизвестной', 'причине', 'корабль', 'перешёл', 'на', 'баллистическую', 'траекторию', 'спуска', ',', 'что', 'такая', 'траектория', 'является', 'штатным', 'режимом', 'приземления', 'и', ',', 'что', 'при', 'спуске', 'по', 'такой', 'траектории', 'экипаж', 'не', 'подвергается', 'опасности', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['У', 'нас', 'любят', 'так', 'говорить', 'о', 'матчах', 'чемпионата', 'страны', ',', 'что', 'в', 'корне', 'неверно', ',', 'поскольку', 'в', 'клубах', 'слишком', 'разношерстный', 'состав', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'случае', 'успешного', 'завершения', 'сделки', 'на', 'рынке', 'появится', 'крупнейшая', 'частная', 'технологичная', 'компания', 'в', 'мире', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Сегодня', 'там', 'уже', 'работают', 'представители', 'Донбасса', ',', 'Донецка', ',', 'представители', 'МЧС', 'Украины', ',', 'эксперты', 'Малайзии', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O']"
"['НАТО', 'уходит', 'из', 'Афганистана', '.']","['B-ORG', 'O', 'O', 'B-LOC', 'O']"
"['Палестина', 'поддерживает', 'Кока', '.']","['O', 'O', 'B-PER', 'O']"
"['Главным', 'препятствием', 'на', 'пути', 'к', 'его', 'подписанию', 'является', 'спор', 'вокруг', 'принадлежности', 'Южных', 'Курил', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']"
"['В', 'последних', 'играх', 'сборной', ',', 'Клинсман', 'придерживался', 'принципа', 'очерёдности', 'вратарей', ',', 'что', 'привело', 'к', 'привело', 'к', 'бескомпромиссной', 'борьбе', 'между', 'Леманом', 'и', 'Каном', 'за', 'вратарский', 'пост', 'на', 'предстоящем', 'чемпионате', 'мира', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'ней', 'примут', 'участие', 'экс-президент', 'Украины', 'Леонид', 'Кучма', ',', 'посол', 'России', 'на', 'Украине', 'Михаил', 'Зурабов', 'и', 'представитель', 'ОБСЕ', 'Хайди', 'Тальявини', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-LOC', 'B-PER', 'I-PER', 'O', 'O', 'B-ORG', 'B-PER', 'I-PER', 'O']"
"['Жюри', ',', 'в', 'котором', 'Россию', 'представляет', 'популярный', 'блогер', 'Рустем', 'Адагамов', ',', 'назовёт', 'победителей', '15', 'апреля', 'в', 'Берлине', '.']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['Невероятным', 'гала-концертом', 'завершил', 'свою', 'работу', 'художественный', 'руководитель', 'балета', 'Большого', 'театра', 'Алексей', 'Ратманский', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-PER', 'I-PER', 'O']"
"['Вооружённые', 'столкновения', 'в', 'Бангкоке', 'из', 'стихийных', 'митингов', 'превратились', 'в', 'массовые', 'перестрелки', ',', 'охватившие', 'весь', 'город', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'прошедшее', 'воскресенье', 'в', 'самом', 'центре', 'старинного', 'местечка', 'свиделелям', 'предстала', 'необычная', 'группа', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Я', 'недоволен', 'редакционной', 'политикой', '«', 'Эха', 'Москвы', '»', ',', 'и', 'Венедиктов', 'знает', 'об', 'этом', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O']"
"['Несмотря', 'на', 'явную', 'заинтересованность', 'в', 'раскрученных', 'брендах', '(', '«', 'Наше', 'радио', '»', 'работает', 'уже', 'более', '12', 'лет', ')', 'достичь', 'соглашения', 'сторонам', 'до', 'сих', 'пор', 'не', 'удавалось', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['—', 'А', 'неприличные', 'слова', 'зачем', '?']","['O', 'O', 'O', 'O', 'O', 'O']"
"['Несмотря', 'на', 'то', ',', 'что', 'забастовки', 'начались', 'ещё', '18', 'апреля', ',', 'до', 'сих', 'пор', 'не', 'достигнуто', 'никаких', 'договорённостей', 'между', 'забастовщиками', 'и', 'правительством', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'нашей', 'сегодняшней', 'жизни', 'это', 'был', 'до', 'недавнего', 'времени', 'гражданин', 'Кудрин', ',', 'омертвлявший', 'капитал', 'от', 'нефтедобычи', 'в', 'американских', 'банках', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Google', 'хочет', 'привлечь', 'аудиторию', 'социальными', 'играми', 'В', 'компании', 'уверены', ',', 'что', 'именно', 'игры', 'заставляют', 'пользователей', 'проводить', 'больше', 'времени', 'в', 'социальных', 'сетях', ',', 'чем', 'на', 'сайтах', 'её', 'многочисленных', 'сервисов', '.']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['фунтов', 'стерлингов', ',', '""', 'Магнолии', '""', 'Натальи', 'Гончаровой', '-', 'в', '180-220', 'тысяч', ',', '""', 'Купальщицы', 'на', 'пляже', '""', 'Константина', 'Коровина', '-', 'в', '120-180', 'тысяч', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']"
"['Тогда', 'были', 'убиты', 'шесть', 'человек', ',', 'а', 'член', 'Палаты', 'представителей', 'Конгресса', 'США', 'от', 'штата', 'Аризона', 'Гэбриэль', 'Гиффордс', 'получила', 'ранение', 'и', 'в', 'настоящее', 'время', 'находится', 'в', 'критическом', 'состоянии', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Генпрокуратура', 'выявила', 'случаи', 'завышения', 'цен', 'на', 'продукты', 'на', '400', '%', '.']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Во-первых', ',', 'Остап', 'Бендер', 'встречается', 'с', 'Кисой', 'Воробьяниновым', 'в', 'Старгороде', 'под', 'вечер', '24', 'апреля', ',', 'то', 'есть', 'ровно', 'на', 'Пасху', '.']","['O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['При', 'этом', 'стороны', 'не', 'уточняют', ',', 'в', 'какой', 'именно', 'пропорции', 'будет', 'делиться', 'выручка', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ключевым', 'лотом', 'аукциона', 'станет', 'картина', 'Семирадского', '""', 'Потерпевший', 'кораблекрушение', '(', 'Римский', 'нищий', ')', '""', 'с', 'эстимейтом', 'в', '1-1,3', 'млн', 'фунтов', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'тот', 'раз', 'хакеры-исламисты', 'взломали', 'Twitter', 'и', 'оставили', 'на', 'аккаунте', 'CENTCOM', 'пропагандистские', 'лозунги', ',', 'а', 'также', 'угрозы', 'в', 'адрес', 'американских', 'военных', 'в', 'связи', 'со', 'служебной', 'информацией', ',', 'которая', 'оказалась', 'в', 'руках', 'экстремистов', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ветеран', 'футбола', 'уверен', ',', 'что', 'Дик', 'Адвокат', 'запоздал', 'с', 'заменами', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O']"
"['Единые', 'фискальные', 'ведомства', ',', 'объединяющие', 'налоговую', 'и', 'таможенную', 'службы', ',', 'существуют', 'и', 'в', 'других', 'странах', ',', 'например', 'в', 'Великобритании', 'и', 'Германии', ',', 'сообщает', 'старший', 'юрист', 'практики', 'внешней', 'торговли', 'и', 'таможенного', 'права', 'Goltsblat', 'BLP', 'Владислав', 'Сафонов', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-PER', 'I-PER', 'O']"
"['Продолжается', 'сотрудничество', 'с', 'Центром', 'предпринимательства', 'при', 'Школе', 'бизнеса', 'Университета', 'Кембриджа', ',', 'и', 'самый', 'интересный', 'проект', 'по', 'итогам', 'этого', 'и', 'следующего', 'турниров', 'получит', 'возможность', 'поехать', 'туда', 'на', 'одну', 'из', 'образовательных', 'программ', '.']","['O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Такие', 'события', 'должны', 'не', 'разъединять', ',', 'а', 'объединять', 'людей', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Нужно', ',', 'чтобы', 'все', 'люди', ',', 'которые', 'отвечают', 'за', 'ситуацию', 'в', 'регионе', ',', 'повысили', 'свою', 'ответственность', 'и', 'перед', 'собственным', 'народом', ',', 'и', 'перед', 'народами', 'тех', 'стран', ',', 'представители', 'которых', 'стали', 'жертвами', 'этой', 'катастрофы', '""', ',', '-', 'сказал', 'глава', 'государства', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']"
"['Первая', 'жена', 'отца', 'по', 'настоянию', 'родственников', 'Николая', 'Вертинского', 'не', 'давала', 'ему', 'развода', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']"
"['Это', 'область', ',', 'где', 'мы', 'считаем', ',', 'что', 'от', 'государства', 'хотелось', 'бы', 'какого-то', 'некого', 'совершенствования', 'регулирования', 'законодательства', '""', ',', '-', 'цитирует', 'Жукова', '«', 'Интерфакс', '»', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'B-ORG', 'O', 'O']"
"['Глава', 'представительства', 'США', 'в', 'регионе', 'помощник', 'заместителя', 'госсекретаря', 'Мэтью', 'Брайза', 'призвал', 'грузинскую', 'общественность', 'согласится', 'с', 'заключением', 'западных', 'наблюдателей', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Бенер', 'уже', 'назвал', 'реформу', 'здравоохранения', '«', 'убийцей', 'рабочих', 'мест', '»', ',', 'поскольку', 'она', 'будет', 'очень', 'дорогой', 'для', 'госбюджета', '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Тем', 'временем', 'стало', 'известно', ',', 'что', '«', 'Газпром-медиа', '»', 'выдвинет', 'на', 'пост', 'генерального', 'директора', '«', 'Эха', 'Москвы', '»', 'Екатерину', 'Павлову', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-PER', 'I-PER', 'O']"
"['Сомнения', 'в', 'надежности', 'корабля', '«', 'Союз', '»', 'возникли', 'после', 'неожиданного', 'спуска', 'по', 'баллистической', 'траектории', 'корабля', '«', 'Союз', 'ТМА-11', '»', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['И', 'ещё', ':', '«', 'Вообще', ',', 'осёл', 'оказался', 'злей', 'всех', 'других', 'зообогов', ':', 'он', 'устроил', 'так', ',', 'что', 'роман', 'о', 'нём', 'представляет', 'собой', 'самую', 'предательскую', 'параллель', 'к', 'нашим', 'священным', 'писаниям', '»', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Дмитрий', 'Быков', 'и', '«', 'Льюис', 'Кэрролл', '»', 'номинированы', 'на', 'премию', 'Стругацких', 'Объявлены', 'финалисты', 'Международной', 'премии', 'имени', 'Аркадия', 'и', 'Бориса', 'Стругацких', '(', 'АБС-Премии', ')', 'в', 'двух', 'номинациях', '.']","['B-PER', 'I-PER', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Оппозиционер', 'не', 'указал', ',', 'кого', 'конкретно', 'он', 'имеет', 'в', 'виду', ',', 'пишет', 'Лента', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG']"
"['Хотел', 'бы', 'узнать', 'по', 'этому', 'вопросу', 'твоё', 'мнение', '»', ',', '—', 'обратился', 'Владимир', 'Путин', 'с', 'вопросом', 'к', 'своему', 'итальянскому', 'коллеге', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Эти', 'драконы', 'Фафниры', 'всюду', '.']","['O', 'O', 'B-PER', 'O', 'O']"
"['и', 'автобусная', 'связь', '.']","['O', 'O', 'O', 'O']"
"['Представитель', 'Роскосмоса', 'Александр', 'Воробьёв', 'даёт', 'классическое', 'объяснение', 'агентству', 'Рейтер', ',', 'что', 'это', 'происки', 'врагов', ':', '«', 'Подобные', 'публикации', 'направлены', 'на', 'подрыв', 'российско-американских', 'соглашений', 'о', 'закупки', 'американцами', 'кораблей', '„', 'Прогресс', '“', 'и', '„', 'Союз', '“', '»', '.']","['O', 'B-ORG', 'B-PER', 'I-PER', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Русские', 'отчёты', 'зачастую', 'формальны', ',', 'в', 'то', 'время', 'как', 'во', 'время', 'полёта', 'возникает', 'множество', 'различных', 'ситуаций', ',', 'в', 'которые', 'вовлечены', 'и', 'экипаж', 'и', 'наземные', 'службы', ',', 'зачастую', 'возникают', 'ситуации', ',', 'угрожающие', 'жизни', 'космонавтов', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Сегодня', 'на', 'Кронштадтском', 'бульваре', 'не', 'было', 'почти', 'никакой', 'символики', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Люди', ',', 'по', 'ходу', 'движения', 'его', 'творческой', 'эволюции', ',', 'будут', 'постепенно', 'вымываться', 'из', 'работ', ',', 'уступая', 'место', 'картинам', 'природы', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Но', 'в', '1937', 'году', 'его', 'вдруг', 'пригласили', 'в', 'СССР', '—', 'без', 'всяких', 'просьб', 'со', 'стороны', 'артиста', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Целью', 'этого', 'проекта', 'является', 'содействие', 'в', 'реализации', 'стратегии', 'освоения', 'российской', 'Арктики', 'и', 'сохранения', 'ее', 'уникальной', 'среды', 'на', 'основе', 'международного', 'сотрудничества', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['B', 'тоговый', 'документ', ',', 'который', 'был', 'разработан', 'в', 'ходе', 'переговоров', '«', 'нормандской', 'четверки', '»', ',', 'был', 'передан', 'на', 'рассмотрение', 'и', 'визирование', 'контактной', 'группе', 'по', 'урегулированию', 'ситуации', 'в', 'Донбассе', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['Как', 'рассказал', 'боливийский', 'президент', ',', 'врачи', 'объяснили', 'ему', 'невозможность', 'встречи', 'с', 'Чавесом', 'тем', ',', 'что', 'он', 'нуждается', 'в', 'полном', 'покое', 'и', 'постоянном', 'медицинском', 'наблюдении', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Walt', 'Disney', 'приобрела', 'Lucasfilm', 'и', 'снимет', 'седьмой', 'эпизод', '«', 'Звёздных', 'войн', '»', 'The', 'Walt', 'Disney', 'Company', 'за', '4,05', 'миллиарда', 'долларов', 'США', 'приобрела', 'созданный', 'Джорджем', 'Лукасом', 'Lucasfilm', '.']","['B-PER', 'I-PER', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'B-ORG', 'O']"
"['После', 'длительного', 'перерыва', 'играет', 'в', 'супертурнире', 'Гата', 'Камский', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['В', 'прошлом', 'году', 'выяснилось', ',', 'что', 'лишь', 'небольшая', 'часть', 'таких', 'налогоплательщиков', 'декларируют', 'доходы', ',', 'превышающие', 'пороговое', 'значение', 'в', '10', 'тысяч', 'кипрских', 'фунтов', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Кемпферт', 'заметил', 'The', 'Beatles', 'и', 'другого', 'британского', 'исполнителя', '-', 'Тони', 'Шеридана', '-', 'во', 'время', 'их', 'выступления', 'в', 'ночном', 'клубе', 'в', 'Гамбурге', ',', '-', 'отметил', 'Хоермаер', '.']","['O', 'B-PER', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'B-PER', 'O']"
"['Зал', 'заседаний', 'покинул', 'сначала', 'президент', 'Украины', 'Петр', 'Порошенко', ',', 'а', 'затем', 'российский', 'лидер', 'Владимир', 'Путин', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['Так', 'же', 'как', 'Храмовая', 'гора', 'в', 'Иерусалиме', 'для', 'тех', ',', 'кто', 'исповедует', 'ислам', 'или', 'иудаизм', '»', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['com', '.']","['I-ORG', 'O']"
"['Украина', 'и', 'Турция', 'создали', 'Стратегический', 'совет', ',', 'позволяющий', 'вывести', 'межгосударственные', 'отношения', 'на', 'новый', 'уровень', 'партнёрства', '.']","['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Если', 'Евросоюз', 'отвернется', 'от', 'них', ',', 'Крым', 'останется', 'один', 'на', 'один', 'с', 'путинскими', 'олигархами', 'и', 'ворами', 'из', 'санкционного', 'списка', 'ЕС', ',', 'которые', 'будут', 'на', 'заповедных', 'территориях', 'побережья', 'Крыма', 'строить', 'недвижимость', 'и', 'бросать', 'в', 'тюрьму', 'тех', ',', 'кто', 'выступит', 'против', 'такого', 'обращения', 'с', 'природой', 'Крыма', '""', ',', '-', 'резюмировала', 'Толоконникова', '.']","['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
"['Во', 'время', 'спуска', 'с', 'орбиты', ',', 'не', 'произошло', 'разделения', 'спускаемого', 'модуля', 'и', 'ПАО', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Коваленин', 'так', 'проникся', 'ей', ',', 'что', 'в', 'свободное', 'от', 'основной', 'работы', 'время', 'за', 'три', 'года', 'перевёл', 'роман', '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Семья', 'Аньелли', 'по', 'итогам', 'сделки', 'увеличит', 'свою', 'долю', 'через', 'инвестфонд', 'Exor', ',', 'который', 'до', 'этого', 'владел', '4,7', '%', 'акций', 'журнала', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']"
"['После', 'этого', 'F', '5', 'станет', 'самостоятельным', 'ресурсом', '.']","['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O']"
"['Facebook', 'также', 'предоставляет', 'возможность', 'создавать', 'группы', 'по', 'интересам', '.']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Этот', 'клуб', 'станет', 'еще', 'одной', 'площадкой', 'для', 'встреч', 'парламентариев', 'с', 'парламентскими', 'журналистами', ',', 'где', 'возможно', 'обсуждение', 'самых', 'разных', 'вопросов', '-', 'от', 'внутренней', 'и', 'внешней', 'политики', 'до', 'таких', 'тем', ',', 'как', 'культура', ',', 'история', ',', 'духовность', '""', ',', '-', 'цитирует', 'NEWSru', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG']"
"['В', 'своё', 'время', 'Хван', 'был', 'идеологом', 'северокорейского', 'режима', ',', 'многие', 'также', 'приписывают', 'ему', 'авторство', '«', 'идей', 'Чучхе', '»', ',', 'разработчиком', 'которых', 'официально', 'считается', 'отец', 'Кима', 'Чен', 'Ира', 'Ким', 'Ир', 'Сен', '.']","['O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'B-PER', 'I-PER', 'I-PER', 'O']"
"['Поиск', 'инвестора', 'предпринимателем', 'и', 'наоборот', '.']","['O', 'O', 'O', 'O', 'O', 'O']"
"['Я', 'никуда', 'не', 'ухожу', 'и', 'собираюсь', 'продолжать', 'следить', 'за', 'качеством', 'ВКонтакте', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']"
"['Если', 'мы', 'этого', 'добьёмся', ',', 'эффект', 'будет', 'колоссальным', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Сделка', 'ожидает', 'утверждения', 'американскими', 'регулирующими', 'органами', ',', 'что', 'может', 'задержать', 'ее', 'завершение', 'до', 'конца', 'этого', 'года', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
